SUBJECT;LABEL;AUC;AVGDIST;DICE;FN;FP;HDRFDST;JACRD;SNSVTY;SPCFTY;TN;TP
117122;Amygdala;0.9245024475854584;1.8099388040615014;0.44621026894865523;452;5890;13.45362404707371;0.2871754523996853;0.8496840705021617;0.999320824668755;8666392;2555
117122;GreyMatter;0.9538634728835758;0.303634685825116;0.7233637049573585;25507;342593;2.0;0.5666169039422438;0.9496676013426183;0.9580593444245333;7825925;481264
117122;Hippocampus;0.9819830128886564;1.182409083307157;0.5658872820651439;300;12548;13.638181696985855;0.3945905192724531;0.9654138805626009;0.9985521452147118;8654067;8374
117122;Thalamus;0.9820975950309048;0.6123157517990948;0.7624080882352942;596;9744;16.15549442140351;0.6160415893056072;0.9653206097986733;0.9988745802631361;8648359;16590
117122;WhiteMatter;0.9737112227281378;0.23548791931803864;0.821293262498055;14183;186804;3.0;0.6967748943546695;0.9702054715383791;0.9772169739178965;8012458;461844
117122-PP;Amygdala;0.9245026205503135;1.808615539201567;0.44632719014761113;452;5887;13.416407864998739;0.28727231841691026;0.8496840705021617;0.9993211705984654;8666395;2555
117122-PP;GreyMatter;0.9539086027018089;0.30087413754484227;0.7238116150845098;25513;341759;2.0;0.5671667471980956;0.9496557616753919;0.9581614437282259;7826759;481258
117122-PP;Hippocampus;0.9819845705902503;1.1767968137191145;0.5664040041935812;300;12521;13.601470508735444;0.39509318235432883;0.9654138805626009;0.9985552606178998;8654094;8374
117122-PP;Thalamus;0.9820978260283877;0.6118279416199381;0.7624781689493519;596;9740;16.15549442140351;0.6161331055485404;0.9653206097986733;0.9988750422581021;8648363;16590
117122-PP;WhiteMatter;0.9737287243032795;0.2336994380212058;0.8215028975762815;14183;186517;3.0;0.697076722451641;0.9702054715383791;0.97725197706818;8012745;461844
118528;Amygdala;0.9340364642611074;1.903252810305416;0.42199270016308144;410;7033;14.142135623730951;0.2674212598425197;0.8688839142948513;0.9991890142273634;8665129;2717
