SUBJECT;LABEL;AUC;AVGDIST;DICE;FN;FP;HDRFDST;JACRD;SNSVTY;SPCFTY;TN;TP
117122;Amygdala;0.92087464306246;1.7437043154750298;0.46460014673514305;474;5364;13.92838827718412;0.3025922828813762;0.8423678084469571;0.9993814776779629;8666918;2533
117122;GreyMatter;0.9545346658367425;0.3070687413159666;0.7247061017583887;24915;341170;2.0;0.5682659524660324;0.9508357818422917;0.9582335498311934;7827348;481856
117122;Hippocampus;0.9820418593933182;1.201055838528392;0.5860862262038073;300;11528;14.7648230602334;0.4145134145134145;0.9654138805626009;0.9986698382240355;8655087;8374
117122;Thalamus;0.9828826439014422;0.7103024581355837;0.7543349977303677;568;10256;18.0;0.6055681072808105;0.96694984289538;0.9988154449075045;8647847;16618
117122;WhiteMatter;0.9718079127654022;0.26509475509010394;0.8148471948032872;15598;193643;3.0;0.6875461047978855;0.967232951072103;0.9763828744587013;8005619;460429
117122-PP;Amygdala;0.9208748160273152;1.7404491370262856;0.46472800660489866;474;5361;13.92838827718412;0.3027007648183556;0.8423678084469571;0.9993818236076732;8666921;2533
117122-PP;GreyMatter;0.9545735127691097;0.3056230775080798;0.7250756332616313;24918;340487;2.0;0.568720507802818;0.9508298620086785;0.9583171635295411;7828031;481853
117122-PP;Hippocampus;0.9820521286853082;1.1414858072309222;0.5897598422424114;300;11350;14.071247279470288;0.41819816220535355;0.9654138805626009;0.9986903768080155;8655265;8374
117122-PP;Thalamus;0.9828828171495545;0.7102296976122933;0.754386363120503;568;10253;18.027756377319946;0.6056343161193921;0.96694984289538;0.998815791403729;8647850;16618
117122-PP;WhiteMatter;0.9718362678008972;0.2622945006591523;0.8152850451981903;15607;193023;3.0;0.6881697929900605;0.9672140445815048;0.9764584910202894;8006239;460420
118528;Amygdala;0.9318312219674081;1.8005260195583983;0.44004884004884004;424;6455;14.212670403551895;0.2820914214151534;0.864406779661017;0.9992556642737993;8665707;2703
118528;GreyMatter;0.9574769831668324;0.3231135718208859;0.7229853229743982;20957;374605;3.0;0.5661527122447503;0.9609847546956245;0.9539692116380402;7763535;516192
118528;Hippocampus;0.9865379750275003;1.3258804026340985;0.5650621255496857;248;14489;15.394804318340652;0.39378856437679965;0.9747479890031565;0.998327961051844;8650979;9573
118528;Thalamus;0.9827404142670564;0.8029565980645463;0.724667645295346;599;12718;17.204650534085253;0.5682186628623306;0.9669499006841756;0.998530927849937;8644447;17525
118528;WhiteMatter;0.968178566608751;0.24097652368247227;0.8257163478888488;20341;172835;3.0;0.7031660079780205;0.9574414220645127;0.9789157111529893;8024501;457612
118528-PP;Amygdala;0.9318313372789071;1.7984097023363501;0.44012049173654644;424;6453;14.212670403551895;0.28215031315240086;0.864406779661017;0.9992558948967973;8665709;2703
118528-PP;GreyMatter;0.9575183098352361;0.3213110274347794;0.7233871103362838;20966;373796;2.8284271247461903;0.5666456262452728;0.9609679995680901;0.9540686201023821;7764344;516183
118528-PP;Hippocampus;0.9865455914655276;1.289820713791522;0.5672720808272348;248;14357;15.033296378372908;0.39593845644801057;0.9747479890031565;0.9983431939278986;8651111;9573
118528-PP;Thalamus;0.9827407608008234;0.8024146566577218;0.7247575525733546;599;12712;17.204650534085253;0.5683292255804904;0.9669499006841756;0.9985316209174713;8644453;17525
118528-PP;WhiteMatter;0.9681937176468731;0.23916768875511318;0.8259483303988253;20345;172518;2.8284271247461903;0.7035025389294834;0.9574330530407802;0.978954382252966;8024818;457608
118730;Amygdala;0.9874615689369384;1.1839533444913135;0.5335895721925134;80;5502;11.489125293076057;0.36387464387464385;0.9755575924228537;0.9993655454510232;8666514;3193
118730;GreyMatter;0.9540434853099229;0.288487807215511;0.7318041895841761;26177;374249;2.0;0.577043531900825;0.9542745448765201;0.9538124257433257;7728558;546305
118730;Hippocampus;0.9750357220492039;1.2962402314748027;0.5217170756451716;417;14669;12.96148139681572;0.3529209916788196;0.951764025448236;0.9983074186501718;8651975;8228
118730;Thalamus;0.98874471350786;0.867340656476311;0.7147892654023311;355;12834;16.911534525287763;0.556165028940638;0.9789716858192158;0.9985177411965042;8645573;16527
118730;WhiteMatter;0.9705811130564644;0.2419001953630335;0.8132861858613452;16352;177487;2.23606797749979;0.6853262987012987;0.9627103415406156;0.9784518845723132;8059289;422161
118730-PP;Amygdala;0.9874621455041404;1.1778650001525102;0.5340357919384513;80;5492;11.445523142259598;0.36428978893325725;0.9755575924228537;0.9993666985854269;8666524;3193
118730-PP;GreyMatter;0.9540800490921375;0.2873764668079873;0.7321130154288601;26180;373614;2.0;0.5774276606179499;0.9542693045370859;0.9538907936471892;7729193;546302
118730-PP;Hippocampus;0.9750489336222188;1.2418956127324436;0.5255325264267238;417;14440;11.874342087037917;0.3564219189950184;0.951764025448236;0.9983338417962017;8652204;8228
118730-PP;Thalamus;0.9887449444972325;0.866884818899041;0.7148510997210147;355;12830;16.911534525287763;0.5562399030694669;0.9789716858192158;0.9985182031752492;8645577;16527
118730-PP;WhiteMatter;0.9706133121323052;0.23872443761892193;0.8137291090612775;16354;176919;2.23606797749979;0.6859555564221554;0.9627057806724088;0.9785208435922016;8059857;422159
118932;Amygdala;0.9876145786308421;1.3922482447124245;0.5157287661656763;73;5469;12.36931687685298;0.3474626162722242;0.9758597883597884;0.9993693689018959;8666796;2951
118932;GreyMatter;0.9583985497439744;0.28336258737575076;0.7373716451366145;21607;362576;2.0;0.5839973752342961;0.9614803854279016;0.9553167140600471;7751778;539328
118932;Hippocampus;0.9874202400794881;1.285406400453061;0.5423921271763815;207;14301;13.74772708486752;0.3721111399636458;0.9764906303236798;0.9983498498352965;8652183;8598
118932;Thalamus;0.9770481890415685;0.7878843680115203;0.7423483122799751;836;11606;17.0;0.5902654284397023;0.9554371002132196;0.9986592778699176;8644923;17924
118932;WhiteMatter;0.9666192421394196;0.22820952480315626;0.8323759482940544;22773;164685;2.449489742783178;0.712880097903019;0.9533537072465311;0.9798847770323081;8022398;465433
118932-PP;Amygdala;0.9876146939409716;1.391074099371036;0.5158189127774865;73;5467;12.36931687685298;0.34754445883877044;0.9758597883597884;0.9993695995221549;8666798;2951
118932-PP;GreyMatter;0.9584344163372737;0.2824315052880968;0.7376780333546251;21609;361965;2.0;0.5843818398526385;0.9614768199524009;0.9553920127221465;7752389;539326
118932-PP;Hippocampus;0.9874258363512864;1.2654299223338479;0.5440566963014523;207;14204;13.638181696985855;0.37367986440088663;0.9764906303236798;0.9983610423788932;8652280;8598
118932-PP;Thalamus;0.9770487666402805;0.7867158189267429;0.7425020712510356;836;11596;17.0;0.5904598761365134;0.9554371002132196;0.9986604330673414;8644933;17924
118932-PP;WhiteMatter;0.9666467807070875;0.22597013664073287;0.8327575008811936;22777;164167;2.449489742783178;0.713440010546114;0.953345513983851;0.979948047430324;8022916;465429
