SUBJECT;LABEL;AUC;AVGDIST;DICE;FN;FP;HDRFDST;JACRD;SNSVTY;SPCFTY;TN;TP
118730-PP;Thalamus;0.9907418377131041;0.7519638205624959;0.7200850528325631;288;12613;14.730919862656235;0.5626038311578233;0.9829404099040399;0.9985432655221682;8645794;16594
118730-PP;WhiteMatter;0.9710466201834431;0.21919709884828972;0.8209691506558331;16470;167602;2.23606797749979;0.6963084563160457;0.9624412503164103;0.9796519900504761;8069174;422043
118932;Amygdala;0.9895973795484801;1.3376054898104164;0.5162470598484189;61;5492;12.083045973594572;0.34793330201972755;0.9798280423280423;0.999366716768918;8666773;2963
118932;GreyMatter;0.9577518947824177;0.2825793602617752;0.7346484203007406;22005;367313;2.0;0.5805883772440124;0.960770855803257;0.9547329337615785;7747041;538930
118932;Hippocampus;0.9879580564143464;1.2283330373196608;0.5183022275737508;196;15806;11.445523142259598;0.349802933647556;0.977739920499716;0.9981761923289768;8650678;8609
118932;Thalamus;0.979740285127173;0.6909451411982818;0.738014329580348;734;12064;13.92838827718412;0.5848040487931482;0.9608742004264392;0.9986063698279067;8644465;18026
118932;WhiteMatter;0.9668119282514686;0.20801185698518132;0.838350875580273;23086;156281;2.449489742783178;0.7216902745904883;0.9527125844418135;0.9809112720611236;8030802;465120
118932-PP;Amygdala;0.9895974948586096;1.336733063641519;0.5163370218698267;61;5490;12.083045973594572;0.3480150340615457;0.9798280423280423;0.9993669473891769;8666775;2963
118932-PP;GreyMatter;0.9577976288857627;0.2803542983352863;0.7350585776997606;22011;366484;2.0;0.5811008832038161;0.9607601593767549;0.9548350983947705;7747870;538924
118932-PP;Hippocampus;0.9879655565724267;1.209790620231317;0.5203384708371109;196;15676;11.40175425099138;0.3516604713859728;0.977739920499716;0.9981911926451373;8650808;8609
118932-PP;Thalamus;0.9797417291239527;0.6884010939176862;0.7383922171018945;734;12039;13.92838827718412;0.5852787428163252;0.9608742004264392;0.9986092578214664;8644490;18026
118932-PP;WhiteMatter;0.9668387902093108;0.20557037698279626;0.8387764026960619;23094;155707;2.23606797749979;0.7223211831412008;0.9526961979164533;0.9809813825021684;8031376;465112
120111;Amygdala;0.9239652534343434;1.2732822109243256;0.5036721156124141;569;5716;9.219544457292887;0.33660544648511714;0.8485896753592337;0.9993408315094532;8665815;3189
120111;GreyMatter;0.9578030359517129;0.2971712498034647;0.7187506356128514;20525;352822;2.0;0.5609763841378734;0.9587504346026074;0.9568556373008182;7824886;477056
120111;Hippocampus;0.9889592788278052;1.0879133078044412;0.5336972891566265;177;14685;10.246950765959598;0.3639748363076133;0.979612992398065;0.9983055652575454;8651922;8505
120111;Thalamus;0.9844699296963857;0.9323735842469829;0.7026763792788588;525;14128;16.30950643030009;0.5416353853853854;0.9705717488789237;0.9983681105138477;8643321;17315
120111;WhiteMatter;0.9688134319294794;0.18347332455255613;0.8528966161621703;23156;151129;2.0;0.7435220122084023;0.9561773873350454;0.9814494765239136;7995757;505247
120111-PP;Amygdala;0.9239653110942884;1.2730906247261815;0.503711893855631;569;5715;9.219544457292887;0.33664097962630635;0.8485896753592337;0.999340946829343;8665816;3189
120111-PP;GreyMatter;0.957834417622914;0.29579225485948013;0.7190604095635161;20529;352243;2.0;0.5613538803328689;0.9587423957104472;0.9569264395353808;7825465;477052
120111-PP;Hippocampus;0.9889612403797713;1.0832445612401558;0.5342672278409448;177;14651;10.246950765959598;0.36450520721724594;0.979612992398065;0.9983094883614776;8651956;8505
120111-PP;Thalamus;0.9844701029575854;0.9321867867955858;0.7027191558441559;525;14125;16.30950643030009;0.5416862193023619;0.9705717488789237;0.9983684570362471;8643324;17315
120111-PP;WhiteMatter;0.9688313528872541;0.18237473321481507;0.8531068724266285;23156;150837;2.0;0.7438416465461398;0.9561773873350454;0.9814853184394626;7996049;505247
122317;Amygdala;0.9633146650226296;1.2330766701249742;0.5458911419423693;241;4865;12.529964086141668;0.3754128440366972;0.927190332326284;0.9994389977189752;8667114;3069
122317;GreyMatter;0.9499240845843671;0.2920213939192345;0.7343767635544942;31641;326077;2.0;0.5802491155400926;0.9398617853110781;0.9599863838576559;7823074;494497
122317;Hippocampus;0.9804857712553715;1.2307069194682898;0.545926386198326;292;12131;11.40175425099138;0.37544618169021166;0.9623711340206186;0.9986004084901244;8655398;7468
122317;Thalamus;0.9881342475579826;0.6201271107107245;0.7523911237688382;366;10067;13.601470508735444;0.6030665043372394;0.9774310908306099;0.9988374042853553;8649005;15851
122317;WhiteMatter;0.9741677028715462;0.21666840049565195;0.8385438934946209;15343;170451;3.0;0.7219763956622128;0.9691793755122374;0.979156030230855;8007022;482473
122317-PP;Amygdala;0.9633146650226296;1.2330766701249742;0.5458911419423693;241;4865;12.529964086141668;0.3754128440366972;0.927190332326284;0.9994389977189752;8667114;3069
122317-PP;GreyMatter;0.9499643697421283;0.2899894628427139;0.7347875833989628;31648;325312;2.0;0.5807622291385284;0.9398484808168199;0.9600802586674366;7823839;494490
122317-PP;Hippocampus;0.9804872711061363;1.2262596662098684;0.5464456883620532;292;12105;11.40175425099138;0.37593757865592753;0.9623711340206186;0.9986034081916542;8655424;7468
122317-PP;Thalamus;0.9881353446732393;0.6181708617322906;0.7527305537088043;366;10048;13.45362404707371;0.603502760327432;0.9774310908306099;0.9988395985158687;8649024;15851
122317-PP;WhiteMatter;0.9741775127365928;0.21572236207908907;0.8387266129207501;15349;170192;2.8284271247461903;0.7222473383552293;0.9691673228662799;0.9791877026069056;8007281;482467
122620;Amygdala;0.9744116539914747;1.1420431085988676;0.5563513624763317;180;5209;12.206555615733702;0.3853786496350365;0.9494239955043552;0.9993993124785943;8666521;3379
122620;GreyMatter;0.9542946640383938;0.2997637791726353;0.7385887975963028;27044;344981;2.23606797749979;0.5855257953860534;0.9510606186731138;0.957528709403674;7777706;525558
122620;Hippocampus;0.9520863272857625;1.2794470443963517;0.5486115425234516;919;13613;13.379088160259652;0.37799084021743784;0.9057435897435897;0.9984290648279351;8651926;8831
122620;Thalamus;0.9790582387844969;0.5923633386022574;0.7526618956187816;731;10605;12.68857754044952;0.6034144976210467;0.9593414539184604;0.9987750236505335;8646705;17248
122620;WhiteMatter;0.9748088071705174;0.2369457643355757;0.8112633065412781;12182;186426;2.8284271247461903;0.682458370306417;0.9722524024608853;0.9773652118801495;8049834;426847
122620-PP;Amygdala;0.9744117693087182;1.1417458771469378;0.5564429806504735;180;5207;12.206555615733702;0.38546657540497375;0.9494239955043552;0.9993995431130812;8666523;3379
122620-PP;GreyMatter;0.9543387321560741;0.2976853991490038;0.7389807772617405;27047;344221;2.23606797749979;0.5860186458197437;0.9510551898111118;0.9576222745010364;7778466;525555
122620-PP;Hippocampus;0.9520896738750513;1.2684029883220178;0.5496016928055762;919;13555;13.30413469565007;0.37893155975112636;0.9057435897435897;0.998435758006513;8651984;8831
122620-PP;Thalamus;0.97905858531246;0.5920584240920109;0.7527604416706674;731;10599;12.68857754044952;0.6035411855273287;0.9593414539184604;0.9987757167064596;8646711;17248
122620-PP;WhiteMatter;0.9748365940228596;0.2341214822505195;0.8116563746393036;12185;185912;2.8284271247461903;0.6830148766043515;0.9722455691993012;0.9774276188464182;8050348;426844
123117;Amygdala;0.9774300147616755;1.4200622697045169;0.5130898924002373;141;5606;12.0;0.34507122507122506;0.9555064689176397;0.9993535606057111;8666514;3028
123117;GreyMatter;0.9582153972780049;0.30691766781040175;0.7244028513887101;20552;358369;2.449489742783178;0.5678931253314176;0.9603661005966684;0.9560646939593413;7798374;497994
123117;Hippocampus;0.9879956302352195;1.1969923304044872;0.5392426744968496;201;14863;11.575836902790225;0.3691528120943088;0.9777062999112689;0.99828496055917;8651410;8815
123117;Thalamus;0.9913303135412909;0.863443114944609;0.7034909591035962;277;14383;16.401219466856727;0.5426039749149792;0.9843219379669459;0.9983386891156358;8643238;17391
123117;WhiteMatter;0.9669491398481751;0.20500838460673187;0.8494762441985754;24510;147739;3.0;0.7383387260933632;0.9519930428106105;0.9819052368857396;8016999;486041
123117-PP;Amygdala;0.9774300724177042;1.4193805187643593;0.5131333672258939;141;5605;12.0;0.3451105539092774;0.9555064689176397;0.9993536759177687;8666515;3028
123117-PP;GreyMatter;0.9582819232168625;0.30274312004648946;0.7249824757043748;20553;357268;2.23606797749979;0.5686058912052102;0.9603641721274486;0.9561996743062764;7799475;497993
123117-PP;Hippocampus;0.9880015151179136;1.1831968977716913;0.5409302896416298;201;14761;11.575836902790225;0.37073642595785844;0.9777062999112689;0.9982967303245582;8651512;8815
123117-PP;Thalamus;0.9913326236447246;0.8611433324213155;0.7040605643496215;277;14343;16.401219466856727;0.5432819968135953;0.9843219379669459;0.9983433093225033;8643278;17391
123117-PP;WhiteMatter;0.9669830667168295;0.20188770388016752;0.8498985801217038;24511;147169;2.8284271247461903;0.7389770723104057;0.9519910841424265;0.9819750492912326;8017569;486040
123925;Amygdala;0.9482923705193571;1.3714508731354993;0.521619293712317;347;5207;11.090536506409418;0.352831507807038;0.8971851851851852;0.999399555853529;8666707;3028
123925;GreyMatter;0.9531117569389448;0.3075059835581841;0.7162083208041917;25420;338876;2.0;0.5578851556763776;0.9475994054944352;0.9586241083834544;7851304;459689
123925;Hippocampus;0.9847802173672199;1.3177475976693382;0.5344989261623159;261;15128;12.36931687685298;0.36472093791281374;0.9713060686015831;0.9982543661328567;8651065;8835
123925;Thalamus;0.9836144658482218;0.5173060596429087;0.7776194021912562;597;9856;13.45362404707371;0.6361516237947719;0.9683675091400413;0.9988614225564021;8646560;18276
123925;WhiteMatter;0.9740281224600744;0.22117775376606102;0.8352182172422123;15178;174442;3.0;0.7170598215098399;0.9693828355875619;0.9786734093325871;8005112;480557
123925-PP;Amygdala;0.9482924858341538;1.3709036415266438;0.5217091660923501;347;5205;11.090536506409418;0.35291375291375293;0.8971851851851852;0.9993997864831224;8666709;3028
123925-PP;GreyMatter;0.9531537259372551;0.30430672368080336;0.7166258091923471;25424;338121;2.0;0.5583919439281854;0.9475911599248829;0.9587162919496275;7852059;459685
123925-PP;Hippocampus;0.9847829290538855;1.3120333925043959;0.5352599054889131;261;15081;12.36931687685298;0.3654299540885966;0.9713060686015831;0.998259789506188;8651112;8835
123925-PP;Thalamus;0.9836151589757238;0.5164804994000963;0.7778179728895793;597;9844;13.45362404707371;0.6364174530765748;0.9683675091400413;0.9988628088114064;8646572;18276
123925-PP;WhiteMatter;0.9740510454884284;0.2193469461605435;0.83551242954159;15180;174034;3.0;0.7174936433307603;0.9693788011740143;0.9787232898028425;8005520;480555
124422;Amygdala;0.9808208786035248;1.0506133822346653;0.5959511460598963;140;4690;10.488088481701515;0.4244518589132507;0.9621826039978391;0.9994591532092107;8666897;3562
124422;GreyMatter;0.9365294927941691;0.3206814737287738;0.7144669883941489;44099;325160;2.0;0.5557749057736426;0.912862119454714;0.9601968661336242;7844046;461984
124422;Hippocampus;0.9792412831139641;1.0542359416315883;0.5618861788617886;360;13112;9.848857801796104;0.39071050608294516;0.9599955550616736;0.9984870111662545;8653178;8639
124422;Thalamus;0.973766081322667;0.5421638146231484;0.7917945855428412;925;8027;14.071247279470288;0.6553476553476554;0.9484593525380286;0.9990728101073054;8649315;17022
124422;WhiteMatter;0.977560243908919;0.264812421300739;0.7863070174219579;7705;222952;3.0;0.6478631982791392;0.9821672001462729;0.9729532876715652;8020268;424364
124422-PP;Amygdala;0.9808209362630975;1.0506027784676992;0.5960010039320672;140;4689;10.488088481701515;0.424502443093791;0.9621826039978391;0.9994592685283559;8666898;3562
124422-PP;GreyMatter;0.936575493220388;0.3176704201343357;0.7149062536752645;44102;324360;2.0;0.5563066941379481;0.912856191573319;0.9602947948674572;7844846;461981
124422-PP;Hippocampus;0.9792439947702783;1.0463474843375997;0.5627463114353646;360;13065;9.695359714832659;0.39154278462654096;0.9599955550616736;0.9984924344788831;8653225;8639
124422-PP;Thalamus;0.9737674096749489;0.5405595573498467;0.7922183696739813;925;8004;14.071247279470288;0.6559284805980502;0.9484593525380286;0.9990754668118691;8649338;17022
124422-PP;WhiteMatter;0.9775804982221292;0.26307145586849207;0.7865631293262195;7706;222599;3.0;0.6482110016069214;0.9821648857011265;0.972996110743132;8020621;424363
