SUBJECT;LABEL;AUC;AVGDIST;DICE;FN;FP;HDRFDST;JACRD;SNSVTY;SPCFTY;TN;TP
117122;Amygdala;0.9248758823123724;1.6498429807571915;0.47594229874360167;450;5181;13.038404810405298;0.31228627259404007;0.8503491852344529;0.999402579390292;8667101;2557
117122;GreyMatter;0.955738870538996;0.3081283408622991;0.7212155552904688;23095;350833;2.0;0.5639852426061446;0.954427147567639;0.9570505935103528;7817685;483676
117122;Hippocampus;0.9835614268562617;1.356220711776254;0.5746041517047981;273;12166;17.320508075688775;0.4031190019193858;0.9685266313119668;0.9985962224005566;8654449;8401
117122;Thalamus;0.9807781682252885;0.7282823621753342;0.7580408686887199;641;9921;27.586228448267445;0.6103589478732431;0.9627021994646806;0.9988541369858963;8648182;16545
117122;WhiteMatter;0.9726620684572946;0.24549484509811295;0.8208353818858083;15233;185923;3.0;0.696116020847496;0.9679997143019199;0.9773244226126693;8013339;460794
117122-PP;Amygdala;0.9248759399673241;1.6491289252458736;0.4759865971705138;450;5180;13.038404810405298;0.3123244167582753;0.8503491852344529;0.9994026947001954;8667102;2557
117122-PP;GreyMatter;0.9557856281787656;0.30602455784232674;0.7216342570938136;23096;350053;2.0;0.564497493067421;0.9544251742897679;0.9571460820677631;7818465;483675
117122-PP;Hippocampus;0.983569792290748;1.2733849428020834;0.5774676931536981;273;12021;16.431676725154983;0.40594346460497704;0.9685266313119668;0.9986129532695291;8654594;8401
117122-PP;Thalamus;0.9807794387114446;0.7275101942881573;0.7584231033692413;641;9899;27.586228448267445;0.6108547166328226;0.9627021994646806;0.9988566779582086;8648204;16545
117122-PP;WhiteMatter;0.9726839469895745;0.24332185548261742;0.8211093162931554;15234;185547;3.0;0.6965101409668457;0.9679976135807423;0.9773702803984066;8013715;460793
118528;Amygdala;0.9384038617315231;1.6827781089908675;0.45604121655309954;383;6163;13.601470508735444;0.2953713670613563;0.8775183882315318;0.9992893352315143;8665999;2744
118528;GreyMatter;0.9585543975209257;0.32582470284747816;0.7187983172001429;19023;386370;3.0;0.5610344779046235;0.9645852454346932;0.9525235496071583;7751770;518126
118528;Hippocampus;0.9763747732822432;1.498535972500468;0.5476107021848347;447;15041;16.76305461424021;0.3770412677982463;0.9544852866306893;0.998264259933797;8650427;9374
118528;Thalamus;0.9812217030381896;0.840339704522395;0.7228566699768288;654;12742;19.82422760159901;0.5659949458951598;0.9639152504965791;0.9985281555798001;8644423;17470
118528;WhiteMatter;0.9681683097614471;0.21618660587636596;0.8333705681794349;20998;161735;2.23606797749979;0.7143404284588737;0.9560668099164562;0.980269809606438;8035601;456955
118528-PP;Amygdala;0.9384038617315231;1.6827781089908675;0.45604121655309954;383;6163;13.601470508735444;0.2953713670613563;0.8775183882315318;0.9992893352315143;8665999;2744
118528-PP;GreyMatter;0.9585917154782753;0.3244200460765534;0.7191279781092359;19027;385702;3.0;0.5614362448542615;0.9645777987113445;0.9526056322452059;7752438;518122
118528-PP;Hippocampus;0.9763826782217109;1.424798493483215;0.5498108448928121;447;14904;15.7797338380595;0.3791304347826087;0.9544852866306893;0.9982800698127325;8650564;9374
118528-PP;Thalamus;0.9812227426394909;0.8391893090786571;0.7231259572002152;654;12724;19.87460691435179;0.5663252074688797;0.9639152504965791;0.9985302347824028;8644441;17470
118528-PP;WhiteMatter;0.9681988074743626;0.21397925296315698;0.8337507058841775;20998;161235;2.23606797749979;0.7148992158801479;0.9560668099164562;0.980330805032269;8036101;456955
118730;Amygdala;0.9880871009631349;1.0892087273756212;0.5455165941472571;76;5251;11.0;0.37505865790708587;0.9767797128017109;0.9993944891245589;8666765;3197
118730;GreyMatter;0.9548118966410836;0.2892369680676041;0.7291937637537825;24743;382093;2.0;0.5738040489222953;0.9567794271260931;0.952844366156074;7720714;547739
118730;Hippocampus;0.9738804840542837;1.3384606736869944;0.5212090424180849;437;14643;12.409673645990857;0.3524562006183442;0.9494505494505494;0.9983104186580181;8652001;8208
118730;Thalamus;0.9881383410682569;0.7935269840486872;0.7184018105849582;376;12564;16.30950643030009;0.5605515180330096;0.9777277573747186;0.9985489247617951;8645843;16506
118730;WhiteMatter;0.9711445279251792;0.22648618724786185;0.8189939236666686;16234;170422;2.23606797749979;0.6934713885718509;0.9629794327648211;0.9793096230855374;8066354;422279
118730-PP;Amygdala;0.9880871009631349;1.0892087273756212;0.5455165941472571;76;5251;11.0;0.37505865790708587;0.9767797128017109;0.9993944891245589;8666765;3197
118730-PP;GreyMatter;0.9548537862097427;0.28761920623921594;0.7295294415364739;24744;381400;2.0;0.5742198720596468;0.9567776803462816;0.9529298920732038;7721407;547738
118730-PP;Hippocampus;0.973890753311911;1.2968838258351205;0.5241714030270133;437;14465;12.041594578792296;0.3551709216789269;0.9494505494505494;0.9983309571732726;8652179;8208
118730-PP;Thalamus;0.9881387452996588;0.7932702676678598;0.7185112634671891;376;12557;16.30950643030009;0.5606848058697645;0.9777277573747186;0.998549733224599;8645850;16506
118730-PP;WhiteMatter;0.9711745285331299;0.2236217456190858;0.8194004074900553;16235;169909;2.23606797749979;0.69405445562455;0.9629771523307177;0.9793719047355421;8066867;422278
118932;Amygdala;0.9871218908785652;1.3644715330475097;0.517965386980585;76;5411;12.206555615733702;0.34949614700652043;0.9748677248677249;0.9993760568894055;8666854;2948
118932;GreyMatter;0.9590165762726326;0.2880984520785669;0.7322946415335472;20023;375460;2.0;0.5776536611152345;0.964304242024477;0.9537289105207882;7738894;540912
118932;Hippocampus;0.9859225173248384;1.3769080802327993;0.5349642712266359;233;14670;14.352700094407323;0.36515441959531414;0.9735377626348666;0.9983072720148102;8651814;8572
118932;Thalamus;0.9775393370240604;0.8129703998698974;0.7388055092335248;817;11870;18.466185312619388;0.585798237022527;0.9564498933901919;0.9986287806579288;8644659;17943
118932;WhiteMatter;0.966612130715705;0.2097205910287304;0.8389833720470629;23353;155075;2.23606797749979;0.7226282137977027;0.9521656841579169;0.9810585772734929;8032008;464853
118932-PP;Amygdala;0.9871218908785652;1.3644715330475097;0.517965386980585;76;5411;12.206555615733702;0.34949614700652043;0.9748677248677249;0.9993760568894055;8666854;2948
118932-PP;GreyMatter;0.9590629468299687;0.2864977006753145;0.7326741792800596;20024;374693;2.0;0.5781261356009012;0.9643024592867266;0.9538234343732107;7739661;540911
118932-PP;Hippocampus;0.9859325559979611;1.3493374403750078;0.5378847300222759;233;14496;14.352700094407323;0.3678812068151581;0.9735377626348666;0.9983273493610557;8651988;8572
118932-PP;Thalamus;0.9775402611819994;0.8105910339074474;0.7390489527771485;817;11854;18.466185312619388;0.5861043966812569;0.9564498933901919;0.9986306289738069;8644675;17943
118932-PP;WhiteMatter;0.9666435216274618;0.20712886319257276;0.8393727090518409;23353;154561;2.23606797749979;0.7232060762298003;0.9521656841579169;0.9811213590970068;8032522;464853
120111;Amygdala;0.9150660442143188;1.2486863064447464;0.5062429057888763;636;5454;9.1104335791443;0.33890577507598785;0.8307610431080362;0.9993710453206014;8666077;3122
120111;GreyMatter;0.9600226844759934;0.30351225108505137;0.7163345554865523;17740;362290;2.0;0.5580383569163282;0.9643475132691963;0.9556978556827903;7815418;479841
120111;Hippocampus;0.9883385343290838;1.280055458186645;0.5369152970922882;188;14464;13.490737563232042;0.36697485526656876;0.9783460032250634;0.9983310654331043;8652143;8494
120111;Thalamus;0.9769994102526738;1.0576637810248795;0.6918815818842197;791;14394;20.0;0.5289135695228641;0.9556614349775785;0.9983373855277692;8643055;17049
120111;WhiteMatter;0.968362116868656;0.18978907339105897;0.8519088220528117;23581;151930;2.0;0.742021921617796;0.9553730769885863;0.9813511567487259;7994956;504822
120111-PP;Amygdala;0.9150662748540985;1.2477057131274145;0.5064071370640714;636;5450;9.1104335791443;0.3390529973935708;0.8307610431080362;0.9993715066001609;8666081;3122
120111-PP;GreyMatter;0.9600573412134978;0.30218951037822606;0.716676947525798;17745;361641;2.0;0.5584540433089469;0.9643374646539961;0.9557772177729995;7816067;479836
120111-PP;Hippocampus;0.9883460343807189;1.2372814707767106;0.5391304347826087;188;14334;13.076696830622021;0.36904761904761907;0.9783460032250634;0.9983460655363743;8652273;8494
120111-PP;Thalamus;0.9770002188049391;1.0554371181692066;0.6920781830359861;791;14380;20.0;0.5291433891992551;0.9556614349775785;0.9983390026322997;8643069;17049
120111-PP;WhiteMatter;0.9683781810543204;0.18853318643729705;0.8521273686662548;23584;151622;2.0;0.7423535899415463;0.9553673995037878;0.981388962604853;7995264;504819
122317;Amygdala;0.9654548953700968;1.1421482860310352;0.5700286585929555;227;4424;12.68857754044952;0.3986294284975433;0.9314199395770393;0.9994898511631544;8667555;3083
122317;GreyMatter;0.9509410188459739;0.2989484732869511;0.7314336938436553;30042;334269;2.0;0.576582942723618;0.9429009119280493;0.9589811257638986;7814882;496096
122317;Hippocampus;0.980365039082061;1.4286175912547552;0.5486478542034098;294;11990;14.866068747318506;0.3780253164556962;0.9621134020618557;0.9986166761022662;8655539;7466
122317;Thalamus;0.9878487924484962;0.7657690240703537;0.7496687488169601;375;10205;16.583123951777;0.5995761108167437;0.9768761176543134;0.9988214672426792;8648867;15842
122317;WhiteMatter;0.9738515320395748;0.2167658789533703;0.838370884936902;15671;170234;3.0;0.7217199311428786;0.9685204975332251;0.9791825665459244;8007239;482145
122317-PP;Amygdala;0.9654549530270631;1.1413254906414139;0.5700813609467456;227;4423;12.68857754044952;0.39868097762834603;0.9314199395770393;0.9994899664770868;8667556;3083
122317-PP;GreyMatter;0.9509830219741104;0.2969193136209741;0.7318549859371853;30049;333476;2.0;0.5771067013799217;0.9428876074337912;0.9590784365144296;7815675;496089
122317-PP;Hippocampus;0.9803749034851683;1.3878534991215892;0.5521168422998706;294;11819;14.45683229480096;0.3813269319168497;0.9621134020618557;0.9986364049084808;8655710;7466
122317-PP;Thalamus;0.9878505824786519;0.7645252031839683;0.7502190230388559;375;10174;16.64331697709324;0.6002803986207419;0.9768761176543134;0.9988250473029905;8648898;15842
122317-PP;WhiteMatter;0.9738736660166604;0.2149731958140002;0.8386348278402168;15671;169872;2.8284271247461903;0.7221112256023772;0.9685204975332251;0.9792268345000956;8007601;482145
122620;Amygdala;0.9671286026651211;1.1295705246917211;0.5683778935679508;232;4821;12.449899597988733;0.39701670644391407;0.9348131497611689;0.9994440555690733;8666909;3327
122620;GreyMatter;0.9552639480824697;0.3034716396182154;0.7360572371672964;25454;352606;2.449489742783178;0.582350133891879;0.9539379155341458;0.9565899806307937;7770081;527148
122620;Hippocampus;0.953612627247733;1.3981079399971632;0.5617372008242194;890;12935;15.132745950421556;0.3905664536037029;0.9087179487179488;0.9985073057775171;8652604;8860
122620;Thalamus;0.9786016362977946;0.6449002209524286;0.7568244207752278;748;10325;15.684387141358123;0.6087832108535896;0.9583959063351688;0.9988073662604204;8646985;17231
122620;WhiteMatter;0.9741752246211783;0.24016882862308553;0.8110169628578957;12767;185888;2.449489742783178;0.682109784179339;0.9709199164519884;0.9774305327903684;8050372;426262
122620-PP;Amygdala;0.9671288332996082;1.1295067671233505;0.568572160984363;232;4817;12.449899597988733;0.3972063037249284;0.9348131497611689;0.9994445168380474;8666913;3327
122620-PP;GreyMatter;0.9553125898724908;0.3012370745825333;0.7364902483613377;25458;351757;2.23606797749979;0.5828924133004703;0.9539306770514765;0.9566945026935052;7770930;527144
122620-PP;Hippocampus;0.9536248596085821;1.337827139210282;0.5655379312545878;890;12723;14.491376746189438;0.39425087883237664;0.9087179487179488;0.9985317704992154;8652816;8860
122620-PP;Thalamus;0.9786023871083813;0.6438507780838194;0.7570405518210975;748;10312;15.684387141358123;0.6090629528825422;0.9583959063351688;0.9988088678815937;8646998;17231
122620-PP;WhiteMatter;0.9741985361727807;0.23817530855003397;0.8113133389481297;12767;185504;2.449489742783178;0.6825291858076354;0.9709199164519884;0.9774771558935731;8050756;426262
123117;Amygdala;0.9794865546555784;1.497261336236755;0.5188534379798669;128;5512;12.36931687685298;0.3503052643704642;0.9596087093720417;0.9993643999391152;8666608;3041
123117;GreyMatter;0.9590300056532214;0.32425644372047535;0.7202395242389965;19030;369021;3.1622776601683795;0.5627924427113672;0.963301230749056;0.9547587805573867;7787722;499516
123117;Hippocampus;0.9859748777769315;1.4290473358733033;0.5466263972351091;238;14323;15.033296378372908;0.37610865932559234;0.9736024844720497;0.9983472710818134;8651950;8778
123117;Thalamus;0.9868770294486335;1.0246385012850094;0.7038042923362806;435;14070;25.0;0.5429768731489066;0.9753792166628934;0.9983748422343737;8643551;17233
123117;WhiteMatter;0.9664288237853516;0.20120731693631422;0.8506699219965245;25200;145201;2.8284271247461903;0.7401441398577511;0.9506415617636632;0.98221608580704;8019537;485351
